id,file,offset,category,original,translation,status,note
SLPM_650.80#4394288,SLPM_650.80,4394288,系统文本,効果的な昼寝の仕方について,,untranslated,
SLPM_650.80#4394320,SLPM_650.80,4394320,系统文本,効果的なリハビリテーションについて,,untranslated,
SLPM_650.80#4394360,SLPM_650.80,4394360,系统文本,効果的な栄養管理について,,untranslated,
SLPM_650.80#4394392,SLPM_650.80,4394392,系统文本,効果的なイメージトレーニングについて,,untranslated,
SLPM_650.80#4394432,SLPM_650.80,4394432,系统文本,効果的なテーピングについて,,untranslated,
SLPM_650.80#4394464,SLPM_650.80,4394464,系统文本,効果的なアイシングについて,,untranslated,
SLPM_650.80#4394496,SLPM_650.80,4394496,系统文本,効果的な筋力トレーニングについて,,untranslated,
SLPM_650.80#4394536,SLPM_650.80,4394536,系统文本,効果的なストレッチの仕方について,,untranslated,
SLPM_650.80#4394576,SLPM_650.80,4394576,系统文本,運動するのは好き？,,untranslated,
SLPM_650.80#4394600,SLPM_650.80,4394600,系统文本,演劇部の部活について,,untranslated,
SLPM_650.80#4394624,SLPM_650.80,4394624,系统文本,クラシック音楽に関する専門的話題,,untranslated,
SLPM_650.80#4394664,SLPM_650.80,4394664,系统文本,クラシック音楽に関する一般的話題,,untranslated,
SLPM_650.80#4394704,SLPM_650.80,4394704,系统文本,クラシック音楽に関する初歩的話題,,untranslated,
SLPM_650.80#4394776,SLPM_650.80,4394776,系统文本,メソッド演技について,,untranslated,
SLPM_650.80#4394800,SLPM_650.80,4394800,系统文本,作曲の対位法について,,untranslated,
SLPM_650.80#4394824,SLPM_650.80,4394824,系统文本,後期印象派と浮世絵について,,untranslated,
SLPM_650.80#4394856,SLPM_650.80,4394856,系统文本,ソルフェージュについて,,untranslated,
SLPM_650.80#4394880,SLPM_650.80,4394880,系统文本,絵画の質感と配色について,,untranslated,
SLPM_650.80#4394912,SLPM_650.80,4394912,系统文本,絵画の構図のとりかたについて,,untranslated,
SLPM_650.80#4394944,SLPM_650.80,4394944,系统文本,楽譜の読み方について,,untranslated,
SLPM_650.80#4394968,SLPM_650.80,4394968,系统文本,発声練習について,,untranslated,
SLPM_650.80#4394992,SLPM_650.80,4394992,系统文本,芸術には興味ある？,,untranslated,
SLPM_650.80#4395016,SLPM_650.80,4395016,系统文本,放送部の部活について,,untranslated,
SLPM_650.80#4395040,SLPM_650.80,4395040,系统文本,詩集について,,untranslated,
SLPM_650.80#4395056,SLPM_650.80,4395056,系统文本,推理小説について,,untranslated,
SLPM_650.80#4395080,SLPM_650.80,4395080,系统文本,恋愛小説について,,untranslated,
SLPM_650.80#4395104,SLPM_650.80,4395104,系统文本,童話について,,untranslated,
SLPM_650.80#4395136,SLPM_650.80,4395136,系统文本,囚人のジレンマについて,,untranslated,
SLPM_650.80#4395160,SLPM_650.80,4395160,系统文本,諸子百家の思想について,,untranslated,
SLPM_650.80#4395184,SLPM_650.80,4395184,系统文本,英語のスピーチについて,,untranslated,
SLPM_650.80#4395208,SLPM_650.80,4395208,系统文本,古典文学の無常観について,,untranslated,
SLPM_650.80#4395240,SLPM_650.80,4395240,系统文本,英語の仮定法について,,untranslated,
SLPM_650.80#4395264,SLPM_650.80,4395264,系统文本,故事成語について,,untranslated,
SLPM_650.80#4395288,SLPM_650.80,4395288,系统文本,英語の５文型について,,untranslated,
SLPM_650.80#4395312,SLPM_650.80,4395312,系统文本,漢字の書き順について,,untranslated,
SLPM_650.80#4395336,SLPM_650.80,4395336,系统文本,文系の勉強好き？,,untranslated,
SLPM_650.80#4395360,SLPM_650.80,4395360,系统文本,天体観測について,,untranslated,
SLPM_650.80#4395384,SLPM_650.80,4395384,系统文本,天文部の部活について,,untranslated,
SLPM_650.80#4395408,SLPM_650.80,4395408,系统文本,科学部の部活について,,untranslated,
SLPM_650.80#4395432,SLPM_650.80,4395432,系统文本,イオンビームの発生について,,untranslated,
SLPM_650.80#4395464,SLPM_650.80,4395464,系统文本,ＲＳＡの暗号強度について,,untranslated,
SLPM_650.80#4395496,SLPM_650.80,4395496,系统文本,術後論理式について,,untranslated,
SLPM_650.80#4395520,SLPM_650.80,4395520,系统文本,ラプラス変換について,,untranslated,
SLPM_650.80#4395544,SLPM_650.80,4395544,系统文本,フーリエ変換について,,untranslated,
SLPM_650.80#4395568,SLPM_650.80,4395568,系统文本,因数分解について,,untranslated,
SLPM_650.80#4395592,SLPM_650.80,4395592,系统文本,表とグラフについて,,untranslated,
SLPM_650.80#4395616,SLPM_650.80,4395616,系统文本,三角関数について,,untranslated,
SLPM_650.80#4395640,SLPM_650.80,4395640,系统文本,分数の計算について,,untranslated,
SLPM_650.80#4395664,SLPM_650.80,4395664,系统文本,理系の勉強好き？,,untranslated,
SLPM_650.80#4396008,SLPM_650.80,4396008,系统文本,2相沢ちとせとは、大の仲良し。,,untranslated,
SLPM_650.80#4396040,SLPM_650.80,4396040,系统文本,2を問わず好かれる人気者。,,untranslated,
SLPM_650.80#4396072,SLPM_650.80,4396072,系统文本,2分け隔てない優しさから、異性同性,,untranslated,
SLPM_650.80#4396112,SLPM_650.80,4396112,系统文本,2周囲の変化に戸惑っている様子。,,untranslated,
SLPM_650.80#4396144,SLPM_650.80,4396144,系统文本,2人気者になった。…が本人は急激な,,untranslated,
SLPM_650.80#4396184,SLPM_650.80,4396184,系统文本,2一大決心のもとイメチェンをしたら,,untranslated,
SLPM_650.80#4396224,SLPM_650.80,4396224,系统文本,3クラスでは目立たない存在だったが、,,untranslated,
SLPM_650.80#4396264,SLPM_650.80,4396264,系统文本,2いる心優しい女の子。小・中学校と,,untranslated,
SLPM_650.80#4396304,SLPM_650.80,4396304,系统文本,2ちょっぴり内気だけど、どこにでも,,untranslated,
SLPM_650.80#4396352,SLPM_650.80,4396352,系统文本,1好きな物：ケーキ,,untranslated,
SLPM_650.80#4396376,SLPM_650.80,4396376,系统文本,1 特　技 ：お菓子作り,,untranslated,
SLPM_650.80#4396520,SLPM_650.80,4396520,系统文本,3裏には一つの目的があるようだが…。,,untranslated,
SLPM_650.80#4396560,SLPM_650.80,4396560,系统文本,2迷惑を振りまくことも。その行動の,,untranslated,
SLPM_650.80#4396600,SLPM_650.80,4396600,系统文本,2て悪気が無いのだが、周囲に多大な,,untranslated,
SLPM_650.80#4396640,SLPM_650.80,4396640,系统文本,2おねだりしてくる。本人にはいたっ,,untranslated,
SLPM_650.80#4396680,SLPM_650.80,4396680,系统文本,2無邪気な顔で、無理難題をかわいく,,untranslated,
SLPM_650.80#4396720,SLPM_650.80,4396720,系统文本,3長大から軽薄短小へと多岐にわたる。,,untranslated,
SLPM_650.80#4396760,SLPM_650.80,4396760,系统文本,2生み出すメカは陸海空問わず、重厚,,untranslated,
SLPM_650.80#4396800,SLPM_650.80,4396800,系统文本,2破天荒な『メカトロニクス少女』。,,untranslated,
SLPM_650.80#4396840,SLPM_650.80,4396840,系统文本,3科学の力を信じ科学の道を突き進む、,,untranslated,
SLPM_650.80#4396880,SLPM_650.80,4396880,系统文本,1好きな物：ポテトチップス,,untranslated,
SLPM_650.80#4397048,SLPM_650.80,4397048,系统文本,2を歩んでいく決意の表れ…か？,,untranslated,
SLPM_650.80#4397080,SLPM_650.80,4397080,系统文本,2それは自分を信じ、自らの選んだ道,,untranslated,
SLPM_650.80#4397120,SLPM_650.80,4397120,系统文本,2ちょっぴり高飛車な面も見せるが、,,untranslated,
SLPM_650.80#4397160,SLPM_650.80,4397160,系统文本,2入学した。,,untranslated,
SLPM_650.80#4397176,SLPM_650.80,4397176,系统文本,2の反対を押し切り、もえぎの高校に,,untranslated,
SLPM_650.80#4397216,SLPM_650.80,4397216,系统文本,2自分の信じた道を進むために、両親,,untranslated,
SLPM_650.80#4397256,SLPM_650.80,4397256,系统文本,2で学校中の男子の憧れの的である。,,untranslated,
SLPM_650.80#4397296,SLPM_650.80,4397296,系统文本,2もつサラブレッドの少女。容姿端麗,,untranslated,
SLPM_650.80#4397336,SLPM_650.80,4397336,系统文本,2舞台女優の母親と映画監督の父親を,,untranslated,
SLPM_650.80#4397376,SLPM_650.80,4397376,系统文本,1好きな物：高級アイス,,untranslated,
SLPM_650.80#4397544,SLPM_650.80,4397544,系统文本,4たいと考えている。,,untranslated,
SLPM_650.80#4397568,SLPM_650.80,4397568,系统文本,4があるようで、将来は語学留学し,,untranslated,
SLPM_650.80#4397600,SLPM_650.80,4397600,系统文本,4報収集力はピカイチ。英語に興味,,untranslated,
SLPM_650.80#4397632,SLPM_650.80,4397632,系统文本,4クラスの情報にも詳しく、その情,,untranslated,
SLPM_650.80#4397672,SLPM_650.80,4397672,系统文本,4が無くて、かかさずチェックして,,untranslated,
SLPM_650.80#4397704,SLPM_650.80,4397704,系统文本,4女の子らしく、流行りモノには目,,untranslated,
SLPM_650.80#4397736,SLPM_650.80,4397736,系统文本,4流行好きの関西弁少女。思春期の,,untranslated,
SLPM_650.80#4397768,SLPM_650.80,4397768,系统文本,4元気いっぱい、ボケとツッコミ、,,untranslated,
SLPM_650.80#4397800,SLPM_650.80,4397800,系统文本,1好きな物：ファーストフード,,untranslated,
SLPM_650.80#4397952,SLPM_650.80,4397952,系统文本,0　　 相沢　ちとせ,,untranslated,
SLPM_650.80#4397976,SLPM_650.80,4397976,系统文本,3れば、何でも一通りこなす万能少女。,,untranslated,
SLPM_650.80#4398016,SLPM_650.80,4398016,系统文本,2合気道をやっていた。日本武道であ,,untranslated,
SLPM_650.80#4398056,SLPM_650.80,4398056,系统文本,2祖父の影響を受けて、小さな頃から,,untranslated,
SLPM_650.80#4398096,SLPM_650.80,4398096,系统文本,2らしさも垣間見せる。,,untranslated,
SLPM_650.80#4398120,SLPM_650.80,4398120,系统文本,2静かで大人であるが、ときどき少女,,untranslated,
SLPM_650.80#4398160,SLPM_650.80,4398160,系统文本,3いつも微笑みを絶やさず、やさしく、,,untranslated,
SLPM_650.80#4398208,SLPM_650.80,4398208,系统文本,2日本の心を愛し、武道を愛する大和,,untranslated,
SLPM_650.80#4398248,SLPM_650.80,4398248,系统文本,1好きな物：生八つ橋,,untranslated,
SLPM_650.80#4398400,SLPM_650.80,4398400,系统文本,4は巨大な影が…。,,untranslated,
SLPM_650.80#4398424,SLPM_650.80,4398424,系统文本,4行動が全く読めないが、その裏に,,untranslated,
SLPM_650.80#4398456,SLPM_650.80,4398456,系统文本,4ぶっきらぼうな面もある。,,untranslated,
SLPM_650.80#4398488,SLPM_650.80,4398488,系统文本,4クールな雰囲気を漂わせて、少し,,untranslated,
SLPM_650.80#4398520,SLPM_650.80,4398520,系统文本,3神出鬼没、孤独に生きる謎の少女。,,untranslated,
SLPM_650.80#4398560,SLPM_650.80,4398560,系统文本,1好きな物：ブラックコーヒー,,untranslated,
SLPM_650.80#4398592,SLPM_650.80,4398592,系统文本,1 特　技 ：あやとり/除霊,,untranslated,
SLPM_650.80#4398728,SLPM_650.80,4398728,系统文本,2をこなすバイトのプロ？,,untranslated,
SLPM_650.80#4398752,SLPM_650.80,4398752,系统文本,2に傘張りまで、ありとあらゆる職種,,untranslated,
SLPM_650.80#4398792,SLPM_650.80,4398792,系统文本,2掃除、洗濯、料理にお裁縫、子守り,,untranslated,
SLPM_650.80#4398832,SLPM_650.80,4398832,系统文本,2えた腕前は超一流。レジうちから、,,untranslated,
SLPM_650.80#4398872,SLPM_650.80,4398872,系统文本,2勉強はそこそこだけど、バイトで鍛,,untranslated,
SLPM_650.80#4398912,SLPM_650.80,4398912,系统文本,2飛ばしてしまう。,,untranslated,
SLPM_650.80#4398936,SLPM_650.80,4398936,系统文本,2体に秘められたパワーで明るく吹き,,untranslated,
SLPM_650.80#4398976,SLPM_650.80,4398976,系统文本,2不幸な境遇もなんのその、小さな身,,untranslated,
SLPM_650.80#4399016,SLPM_650.80,4399016,系统文本,2いつも元気いっぱい、バイト少女。,,untranslated,
SLPM_650.80#4399056,SLPM_650.80,4399056,系统文本,1好きな物：銀シャリ/からあげ,,untranslated,
SLPM_650.80#4399088,SLPM_650.80,4399088,系统文本,1 特　技 ：バイト全般,,untranslated,
SLPM_650.80#4399192,SLPM_650.80,4399192,系统文本,0　　 渡井　かずみ,,untranslated,
SLPM_650.80#4399216,SLPM_650.80,4399216,系统文本,2るが…。,,untranslated,
SLPM_650.80#4399232,SLPM_650.80,4399232,系统文本,2何か辛い傷を負っているように見え,,untranslated,
SLPM_650.80#4399272,SLPM_650.80,4399272,系统文本,2その憂いを含んだ瞳からは、過去に,,untranslated,
SLPM_650.80#4399312,SLPM_650.80,4399312,系统文本,2でピアノを弾いているらしい。,,untranslated,
SLPM_650.80#4399344,SLPM_650.80,4399344,系统文本,2ピアノの演奏が得意で、よく音楽室,,untranslated,
SLPM_650.80#4399384,SLPM_650.80,4399384,系统文本,2にこなす超優等生。,,untranslated,
SLPM_650.80#4399408,SLPM_650.80,4399408,系统文本,2芸術問わず、なんでもパーフェクト,,untranslated,
SLPM_650.80#4399448,SLPM_650.80,4399448,系统文本,3社長令嬢でお嬢様育ち。運動、勉強、,,untranslated,
SLPM_650.80#4399488,SLPM_650.80,4399488,系统文本,1好きな物：ダージリンティー,,untranslated,
SLPM_650.80#4399520,SLPM_650.80,4399520,系统文本,1 特　技 ：ピアノ,,untranslated,
SLPM_650.80#4399648,SLPM_650.80,4399648,系统文本,3ちょっとナルシスト気味な所がある。,,untranslated,
SLPM_650.80#4399688,SLPM_650.80,4399688,系统文本,2自分に絶対的な自信を持っており、,,untranslated,
SLPM_650.80#4399728,SLPM_650.80,4399728,系统文本,2男の友人は少ない。,,untranslated,
SLPM_650.80#4399752,SLPM_650.80,4399752,系统文本,3いが、同性に対する嫌みな口調から、,,untranslated,
SLPM_650.80#4399792,SLPM_650.80,4399792,系统文本,2も良いので、女の子達には人気が高,,untranslated,
SLPM_650.80#4399832,SLPM_650.80,4399832,系统文本,2スポーツ万能な上に長身でルックス,,untranslated,
SLPM_650.80#4399872,SLPM_650.80,4399872,系统文本,1好きな物：パスタ,,untranslated,
SLPM_650.80#4399896,SLPM_650.80,4399896,系统文本,1 特　技 ：キラキラ,,untranslated,
SLPM_650.80#4400024,SLPM_650.80,4400024,系统文本,2と女の子には人気があるらしい…。,,untranslated,
SLPM_650.80#4400064,SLPM_650.80,4400064,系统文本,2話上手で人当たりが良いので、意外,,untranslated,
SLPM_650.80#4400104,SLPM_650.80,4400104,系统文本,2など数々の怪しい特技を持つ。,,untranslated,
SLPM_650.80#4400136,SLPM_650.80,4400136,系统文本,2のが趣味で、「瞬間ピント合わせ」,,untranslated,
SLPM_650.80#4400176,SLPM_650.80,4400176,系统文本,2医者の息子で小金持ち。写真を撮る,,untranslated,
SLPM_650.80#4400216,SLPM_650.80,4400216,系统文本,1好きな物：ドーナツ,,untranslated,
SLPM_650.80#4400240,SLPM_650.80,4400240,系统文本,1 特　技 ：瞬間ピント合わせ,,untranslated,
SLPM_650.80#4400376,SLPM_650.80,4400376,系统文本,2闇の中である。,,untranslated,
SLPM_650.80#4400392,SLPM_650.80,4400392,系统文本,2使い回しという噂があるが、真実は,,untranslated,
SLPM_650.80#4400432,SLPM_650.80,4400432,系统文本,2頭のリボンは、制服の胸のリボンの,,untranslated,
SLPM_650.80#4400472,SLPM_650.80,4400472,系统文本,3名字以外は全てが謎に包まれた後輩。,,untranslated,
SLPM_650.80#4400512,SLPM_650.80,4400512,系统文本,1好きな物：？？？,,untranslated,
SLPM_650.80#4400672,SLPM_650.80,4400672,系统文本,2目元のシワが一本多いらしい…。,,untranslated,
SLPM_650.80#4400704,SLPM_650.80,4400704,系统文本,2に似せて作ったロボット。本物より,,untranslated,
SLPM_650.80#4400744,SLPM_650.80,4400744,系统文本,2河合理佳が人格再生実験用に主人公,,untranslated,
SLPM_650.80#4417080,SLPM_650.80,4417080,系统文本,渡井　かずみ,,untranslated,
SLPM_650.80#4417128,SLPM_650.80,4417128,系统文本,相沢　ちとせ,,untranslated,
SLPM_650.80#4417208,SLPM_650.80,4417208,系统文本,卒業データ,,untranslated,
SLPM_650.80#4417480,SLPM_650.80,4417480,系统文本,フォーマットに失敗しました。,,untranslated,
SLPM_650.80#4417512,SLPM_650.80,4417512,系统文本,"ＥＶＳデータのロードに失敗
しました。",,untranslated,
SLPM_650.80#4417552,SLPM_650.80,4417552,系统文本,"ＥＶＳデータのセーブに失敗
しました。",,untranslated,
SLPM_650.80#4417592,SLPM_650.80,4417592,系统文本,ＥＶＳデータをロードしました。,,untranslated,
SLPM_650.80#4417624,SLPM_650.80,4417624,系统文本,ＥＶＳデータをセーブしました。,,untranslated,
SLPM_650.80#4417656,SLPM_650.80,4417656,系统文本,"ＥＶＳデータをロードしています。
メモリーカード（PS2）を抜き差し
しないで下さい。",,untranslated,
SLPM_650.80#4417744,SLPM_650.80,4417744,系统文本,"ＥＶＳデータをセーブしています。
メモリーカード（PS2）を抜き差し
しないで下さい。",,untranslated,
SLPM_650.80#4417832,SLPM_650.80,4417832,系统文本,"ＥＶＳデータをロードします。
差込口を選択してください。",,untranslated,
SLPM_650.80#4417888,SLPM_650.80,4417888,系统文本,"ＥＶＳデータをセーブします。
差込口を選択してください。",,untranslated,
SLPM_650.80#4417944,SLPM_650.80,4417944,系统文本,"フォーマットしています。
メモリーカード（PS2）を抜き差し
しないで下さい。",,untranslated,
SLPM_650.80#4418024,SLPM_650.80,4418024,系统文本,"のメモリーカード（PS2）
の空き容量が足りません。
ＥＶＳデータのセーブには 1381KB
以上の空き容量が必要です。",,untranslated,
SLPM_650.80#4418136,SLPM_650.80,4418136,系统文本,"のメモリーカード（PS2）
がフォーマットされていません。
フォーマットしますか？",,untranslated,
SLPM_650.80#4418216,SLPM_650.80,4418216,系统文本,"のメモリーカード（PS2）
からＥＶＳデータをロードします。
よろしいですか？",,untranslated,
SLPM_650.80#4418296,SLPM_650.80,4418296,系统文本,"のメモリーカード（PS2）
にＥＶＳデータを上書きします。
よろしいですか？",,untranslated,
SLPM_650.80#4418368,SLPM_650.80,4418368,系统文本,"のメモリーカード（PS2）
にＥＶＳデータをセーブします。
よろしいですか？",,untranslated,
SLPM_650.80#4418440,SLPM_650.80,4418440,系统文本,"のメモリーカード（PS2）
をチェックしています。",,untranslated,
SLPM_650.80#4418496,SLPM_650.80,4418496,系统文本,ときめきメモリアル３ＥＶＳデータ,,untranslated,
SLPM_650.80#4418786,SLPM_650.80,4418786,系统文本,"%c名　前：%s　%s
あだ名：%s",,untranslated,
SLPM_650.80#4418818,SLPM_650.80,4418818,系统文本,%c破損データ,,untranslated,
SLPM_650.80#4418896,SLPM_650.80,4418896,系统文本,データをセーブ中です。,,untranslated,
SLPM_650.80#4418920,SLPM_650.80,4418920,系统文本,セーブに失敗しました。,,untranslated,
SLPM_650.80#4418944,SLPM_650.80,4418944,系统文本,データをロード中です。,,untranslated,
SLPM_650.80#4418968,SLPM_650.80,4418968,系统文本,ロードに失敗しました。,,untranslated,
SLPM_650.80#4418992,SLPM_650.80,4418992,系统文本,データが壊れています。,,untranslated,
SLPM_650.80#4419016,SLPM_650.80,4419016,系统文本,カードをフォーマット中です。,,untranslated,
SLPM_650.80#4419048,SLPM_650.80,4419048,系统文本,フォーマットに失敗しました。,,untranslated,
SLPM_650.80#4419080,SLPM_650.80,4419080,系统文本,ファイルをチェック中です。,,untranslated,
SLPM_650.80#4419112,SLPM_650.80,4419112,系统文本,セーブしますか？　はい／いいえ,,untranslated,
SLPM_650.80#4419144,SLPM_650.80,4419144,系统文本,初期化しますか？　はい／いいえ,,untranslated,
SLPM_650.80#4419176,SLPM_650.80,4419176,系统文本,ロードしますか？　はい／いいえ,,untranslated,
SLPM_650.80#4419530,SLPM_650.80,4419530,系统文本,ファイルが壊れています,,untranslated,
SLPM_650.80#4419784,SLPM_650.80,4419784,系统文本,ときめきメモリアル３［００］,,untranslated,
SLPM_650.80#4419856,SLPM_650.80,4419856,系统文本,%sは%sと一緒の教育大学に二人仲良く進学したそうだ。意外だったよなあ…。,,untranslated,
SLPM_650.80#4419928,SLPM_650.80,4419928,系统文本,%sは教育大学に進学したそうだ。きっと皆に愛される、優しくステキな先生になれるだろう。,,untranslated,
SLPM_650.80#4420016,SLPM_650.80,4420016,系统文本,%sは%sと二人仲良く公務員になったそうだ。ビックリしたよなあ…。,,untranslated,
SLPM_650.80#4420080,SLPM_650.80,4420080,系统文本,%sは公務員になったそうだ。なんだか彼女らしい選択かな。,,untranslated,
SLPM_650.80#4420136,SLPM_650.80,4420136,系统文本,%sはスチュワーデスになったそうだ。毎日忙しそうに世界中の空を飛び回ってるんだろうな。,,untranslated,
SLPM_650.80#4420224,SLPM_650.80,4420224,系统文本,%sはアイドルになったそうだ。この間ＴＶで見たけど、もう気軽に会えないかと思うと寂しいな。,,untranslated,
SLPM_650.80#4420320,SLPM_650.80,4420320,系统文本,%sは%sと二人揃ってモデルになったそうだ。正直、ビックリしたよな…。,,untranslated,
SLPM_650.80#4420392,SLPM_650.80,4420392,系统文本,%sはモデルになったそうだ。この間雑誌で見たけど一段とキレイになってた。少し寂しいな。,,untranslated,
SLPM_650.80#4420480,SLPM_650.80,4420480,系统文本,%sは%sと二人揃ってフリーターをやっているそうだ。意外だったなあ…。,,untranslated,
SLPM_650.80#4420552,SLPM_650.80,4420552,系统文本,%sは風のうわさではフリーターになったそうだ。時には人生を見つめなおす時間も必要だよな。,,untranslated,
SLPM_650.80#4420640,SLPM_650.80,4420640,系统文本,%sは%sと二人で花屋を開くそうだ。ビックリしたな…。二人ともお幸せに。,,untranslated,
SLPM_650.80#4420712,SLPM_650.80,4420712,系统文本,%sは花屋さんを開くそうだ。かわいい彼女にピッタリだな。きっと街で評判の店になるだろう。,,untranslated,
SLPM_650.80#4420800,SLPM_650.80,4420800,系统文本,%sは%sと二人一緒に美容師になるそうだ。ビックリしたな…。,,untranslated,
SLPM_650.80#4420864,SLPM_650.80,4420864,系统文本,%sは美容師になるそうだ。彼女は愛想も良いし、きっと街で評判の店になるだろう。,,untranslated,
SLPM_650.80#4420944,SLPM_650.80,4420944,系统文本,%sは%sと二人でお菓子屋を開くそうだ。ビックリしたな…。二人ともお幸せに。,,untranslated,
SLPM_650.80#4421024,SLPM_650.80,4421024,系统文本,%sはお菓子屋さんを開くそうだ。彼女にピッタリだな。きっと街で評判の店になるだろう。,,untranslated,
SLPM_650.80#4421112,SLPM_650.80,4421112,系统文本,%sは%sと二人仲良く一流大学に進学できたそうだ。あの二人がなあ…。,,untranslated,
SLPM_650.80#4421184,SLPM_650.80,4421184,系统文本,%sは一流大学に進学できたそうだ。最近は連絡も途絶えがちだし、きっと忙しいんだろうな。,,untranslated,
SLPM_650.80#4421272,SLPM_650.80,4421272,系统文本,%sは%sと二人仲良く二流大学に進学したそうだ。意外な組み合わせだな…。,,untranslated,
SLPM_650.80#4421344,SLPM_650.80,4421344,系统文本,%sは二流大学に進学したそうだ。連絡も途絶えがちだし、サークル活動とか色々と忙しそうだ。,,untranslated,
SLPM_650.80#4421432,SLPM_650.80,4421432,系统文本,%sは%sと三流大学に進学したそうだ。二人がそんな仲とは気づかなかったなあ。,,untranslated,
SLPM_650.80#4421512,SLPM_650.80,4421512,系统文本,%sは三流大学に進学したそうだ。きっと新しい友達を見つけ、大学生活を楽しんでいるだろう。,,untranslated,
SLPM_650.80#4421600,SLPM_650.80,4421600,系统文本,%sは%sと二人仲良く一流企業に就職できたそうだ。あの二人がなあ…。,,untranslated,
SLPM_650.80#4421672,SLPM_650.80,4421672,系统文本,%sは一流企業に就職できたそうだ。最近は連絡も途絶えがちだし、きっと忙しいんだろうな。,,untranslated,
SLPM_650.80#4421760,SLPM_650.80,4421760,系统文本,%sは%sと二人仲良く二流企業に就職したそうだ。意外な組み合わせだな…。,,untranslated,
SLPM_650.80#4421832,SLPM_650.80,4421832,系统文本,%sは二流企業に就職したそうだ。連絡も途絶えがちだし、仕事とか色々と忙しいんだろうな。,,untranslated,
SLPM_650.80#4421920,SLPM_650.80,4421920,系统文本,%sは%sと三流企業に就職したそうだ。二人がそんな仲とは気づかなかったなあ。,,untranslated,
SLPM_650.80#4422000,SLPM_650.80,4422000,系统文本,%sは三流企業に就職したそうだ。きっと新しい友達を見つけ、新しい生活を楽しんでいるだろう。,,untranslated,
SLPM_650.80#4422096,SLPM_650.80,4422096,系统文本,%sは今、何をしているんだろうか…。元気でいるといいな。,,untranslated,
SLPM_650.80#4422464,SLPM_650.80,4422464,系统文本,%sは工科大学に進学し、ロボットの研究を続けているそうだ。今度は宇宙まで飛ばしたいらしい…。,,untranslated,
SLPM_650.80#4422560,SLPM_650.80,4422560,系统文本,%sはフリーのプログラマーになったそうだ。彼女らしいや。流石だなあ…。,,untranslated,
SLPM_650.80#4422632,SLPM_650.80,4422632,系统文本,%sは将棋のプロ棋士になったそうだ。確かに彼女なら連戦連勝かもしれないけど…。意外だなあ。,,untranslated,
SLPM_650.80#4422728,SLPM_650.80,4422728,系统文本,%sは囲碁のプロ棋士になったそうだ。確かに彼女なら連戦連勝かもしれないけど…。意外だなあ。,,untranslated,
SLPM_650.80#4422824,SLPM_650.80,4422824,系统文本,%sはおもちゃ屋を開いたそうだ。なんだか、彼女にピッタリなイメージだなあ…。,,untranslated,
SLPM_650.80#4422904,SLPM_650.80,4422904,系统文本,%sは風のうわさではフリーターになったそうだ。彼女には人生を見つめなおす時間も必要だよな。,,untranslated,
SLPM_650.80#4423000,SLPM_650.80,4423000,系统文本,%sは%sと二人で消防士になったそうだ。うーん、なんだか想像しにくいな…。,,untranslated,
SLPM_650.80#4423072,SLPM_650.80,4423072,系统文本,%sは消防士になったそうだ。確かに好きそうだもんな…。でも、ちゃんと仕事になるのかな？,,untranslated,
SLPM_650.80#4423160,SLPM_650.80,4423160,系统文本,%sは%sと二人でお菓子屋を開くそうだ。やっぱり、機械で作るのかな…。,,untranslated,
SLPM_650.80#4423232,SLPM_650.80,4423232,系统文本,%sはお菓子屋さんを開くそうだ。きっと、食べたいからだろうな…。どうせ、機械で作りそうだし。,,untranslated,
SLPM_650.80#4423328,SLPM_650.80,4423328,系统文本,%sはアニメーターになったそうだ。自ら描かずにメカに描かせているらしい…。彼女らしいな。,,untranslated,
SLPM_650.80#4423416,SLPM_650.80,4423416,系统文本,%sは%sと二人仲良く一流大学に進学したそうだ。あの二人がなあ…。意外だ。,,untranslated,
SLPM_650.80#4423488,SLPM_650.80,4423488,系统文本,%sは一流大学に進学したそうだ。何でも中華ロボを作成するらしくて、今は凄く忙しそうだ。,,untranslated,
SLPM_650.80#4423576,SLPM_650.80,4423576,系统文本,%sは%sと二人仲良く二流大学に進学したそうだ。凄く意外な組み合わせだな…。,,untranslated,
SLPM_650.80#4423656,SLPM_650.80,4423656,系统文本,%sは二流大学に進学したそうだ。どうやら大学でもロボットを作成しているらしい。飽きないな。,,untranslated,
SLPM_650.80#4423752,SLPM_650.80,4423752,系统文本,%sは%sと二人仲良く一流企業に就職したそうだ。あの二人がなあ…。,,untranslated,
SLPM_650.80#4423816,SLPM_650.80,4423816,系统文本,%sは一流企業に就職したそうだ。研究開発職らしいけど、彼女らしいかな。,,untranslated,
SLPM_650.80#4423888,SLPM_650.80,4423888,系统文本,%sは二流企業に就職したそうだ。彼女にしては意外と普通の仕事についたよなあ。,,untranslated,
SLPM_650.80#4424288,SLPM_650.80,4424288,系统文本,%sはアルバイトをしながら劇団に通っているらしい。意外と彼女ってストイックなんだなあ…。,,untranslated,
SLPM_650.80#4424376,SLPM_650.80,4424376,系统文本,%sは教育大学に進学したそうだ。意外だったよな…。ま、彼女ならステキな先生になれるだろう。,,untranslated,
SLPM_650.80#4424472,SLPM_650.80,4424472,系统文本,%sは演劇を勉強するために留学したそうだ。ああ見えて、彼女も頑張っているんだな…。,,untranslated,
